route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,5,178860,Crosbie Rd- Village Mall,,1,28489,14135,0,0
2,5,178989,Pleasantville - Avalon Mall,,0,28506,14138,0,0
2,5,178988,Pleasantville - Avalon Mall,,0,28500,14137,0,0
2,5,178987,Pleasantville - Avalon Mall,,0,28502,14136,0,0
2,5,178990,Pleasantville - Avalon Mall,,0,28507,14139,0,0
2,5,178986,Pleasantville - Avalon Mall,,0,28501,14136,0,0
2,5,178957,Pleasantville - Avalon Mall,,0,28499,14136,0,0
2,5,178985,Pleasantville - Avalon Mall,,0,28506,14136,0,0
2,5,178984,Pleasantville - Avalon Mall,,0,28500,14136,0,0
2,5,178983,Pleasantville - Avalon Mall,,0,28502,14136,0,0
2,5,178982,Pleasantville - Avalon Mall,,0,28501,14136,0,0
2,5,178981,Pleasantville - Avalon Mall,,0,28506,14136,0,0
2,5,178980,Pleasantville - Avalon Mall,,0,28500,14136,0,0
2,5,178979,Pleasantville - Avalon Mall,,0,28502,14136,0,0
2,5,178978,Pleasantville - Avalon Mall,,0,28501,14136,0,0
2,5,178977,Pleasantville - Avalon Mall,,0,28506,14136,0,0
2,5,178976,Pleasantville - Avalon Mall,,0,28500,14136,0,0
2,5,178975,Pleasantville - Avalon Mall,,0,28502,14136,0,0
2,5,178974,Pleasantville - Avalon Mall,,0,28501,14136,0,0
2,5,178973,Pleasantville - Avalon Mall,,0,28506,14136,0,0
2,5,178972,Pleasantville - Avalon Mall,,0,28500,14136,0,0
2,5,178967,Pleasantville - Avalon Mall,,0,28505,14136,0,0
2,5,178971,Pleasantville - Avalon Mall,,0,28502,14136,0,0
2,5,178970,Pleasantville - Avalon Mall,,0,28501,14136,0,0
2,5,178966,Pleasantville - Avalon Mall,,0,28504,14136,0,0
2,5,178969,Pleasantville - Avalon Mall,,0,28506,14136,0,0
2,5,178965,Pleasantville - Avalon Mall,,0,28503,14136,0,0
2,5,178968,Pleasantville - Avalon Mall,,0,28500,14136,0,0
2,5,178964,Pleasantville - Avalon Mall,,0,28502,14136,0,0
2,5,178963,Pleasantville - Avalon Mall,,0,28501,14137,0,0
2,5,178962,Pleasantville - Avalon Mall,,0,28500,14137,0,0
2,5,178961,Pleasantville - Avalon Mall,,0,28501,14137,0,0
2,5,178960,Pleasantville - Avalon Mall,,0,28500,14137,0,0
2,5,178959,Pleasantville - Avalon Mall,,0,28501,14137,0,0
2,5,178958,Pleasantville - Avalon Mall,,0,28500,14138,0,0
2,5,179023,Pleasantville - Village Mall,,1,28502,14142,0,0
2,5,179022,Pleasantville - Village Mall,,1,28501,14141,0,0
2,5,179021,Pleasantville - Village Mall,,1,28506,14140,0,0
2,5,179020,Pleasantville - Village Mall,,1,28500,14140,0,0
2,5,179001,Pleasantville - Village Mall,,1,28508,14140,0,0
2,5,179019,Pleasantville - Village Mall,,1,28502,14140,0,0
2,5,179018,Pleasantville - Village Mall,,1,28501,14140,0,0
2,5,179017,Pleasantville - Village Mall,,1,28506,14140,0,0
2,5,179016,Pleasantville - Village Mall,,1,28500,14140,0,0
2,5,179015,Pleasantville - Village Mall,,1,28502,14140,0,0
2,5,179014,Pleasantville - Village Mall,,1,28501,14140,0,0
2,5,179013,Pleasantville - Village Mall,,1,28506,14140,0,0
2,5,179012,Pleasantville - Village Mall,,1,28500,14140,0,0
2,5,179011,Pleasantville - Village Mall,,1,28502,14140,0,0
2,5,179010,Pleasantville - Village Mall,,1,28501,14140,0,0
2,5,179009,Pleasantville - Village Mall,,1,28506,14140,0,0
2,5,179008,Pleasantville - Village Mall,,1,28500,14140,0,0
2,5,179007,Pleasantville - Village Mall,,1,28502,14140,0,0
2,5,179006,Pleasantville - Village Mall,,1,28501,14140,0,0
2,5,178999,Pleasantville - Village Mall,,1,28504,14140,0,0
2,5,179005,Pleasantville - Village Mall,,1,28506,14140,0,0
2,5,178998,Pleasantville - Village Mall,,1,28503,14140,0,0
2,5,179004,Pleasantville - Village Mall,,1,28500,14140,0,0
2,5,179003,Pleasantville - Village Mall,,1,28505,14140,0,0
2,5,179002,Pleasantville - Village Mall,,1,28502,14140,0,0
2,5,179000,Pleasantville - Village Mall,,1,28501,14140,0,0
2,5,178997,Pleasantville - Village Mall,,1,28506,14140,0,0
2,5,178996,Pleasantville - Village Mall,,1,28500,14140,0,0
2,5,178995,Pleasantville - Village Mall,,1,28501,14140,0,0
2,5,178994,Pleasantville - Village Mall,,1,28500,14140,0,0
2,5,178993,Pleasantville - Village Mall,,1,28501,14140,0,0
2,5,178992,Pleasantville - Village Mall,,1,28500,14140,0,0
2,5,178991,Pleasantville - Village Mall,,1,28501,14142,0,0
3,5,179133,Downtown - Stavanger Dr,,0,28515,14149,0,0
3,5,179132,Downtown - Stavanger Dr,,0,28516,14145,0,0
3,5,179131,Downtown - Stavanger Dr,,0,28517,14145,0,0
3,5,179130,Downtown - Stavanger Dr,,0,28515,14147,0,0
3,5,179121,Downtown - Stavanger Dr,,0,29293,14145,0,0
3,5,179129,Downtown - Stavanger Dr,,0,28516,14145,0,0
3,5,179128,Downtown - Stavanger Dr,,0,28517,14147,0,0
3,5,179127,Downtown - Stavanger Dr,,0,28515,14145,0,0
3,5,179126,Downtown - Stavanger Dr,,0,28516,14147,0,0
3,5,179125,Downtown - Stavanger Dr,,0,28517,14145,0,0
3,5,179124,Downtown - Stavanger Dr,,0,28515,14147,0,0
3,5,179123,Downtown - Stavanger Dr,,0,28516,14145,0,0
3,5,179122,Downtown - Stavanger Dr,,0,28517,14147,0,0
3,5,179120,Downtown - Stavanger Dr,,0,28515,14145,0,0
3,5,179119,Downtown - Stavanger Dr,,0,28516,14147,0,0
3,5,179118,Downtown - Stavanger Dr,,0,28517,14145,0,0
3,5,179117,Downtown - Stavanger Dr,,0,28515,14147,0,0
3,5,179116,Downtown - Stavanger Dr,,0,28516,14145,0,0
3,5,179115,Downtown - Stavanger Dr,,0,28517,14147,0,0
3,5,179114,Downtown - Stavanger Dr,,0,28515,14145,0,0
3,5,179113,Downtown - Stavanger Dr,,0,28516,14147,0,0
3,5,179112,Downtown - Stavanger Dr,,0,28519,14147,0,0
3,5,179111,Downtown - Stavanger Dr,,0,28517,14145,0,0
3,5,179110,Downtown - Stavanger Dr,,0,28518,14147,0,0
3,5,179109,Downtown - Stavanger Dr,,0,28515,14147,0,0
3,5,179108,Downtown - Stavanger Dr,,0,28516,14147,0,0
3,5,179107,Downtown - Stavanger Dr,,0,28517,14144,0,0
3,5,179106,Downtown - Stavanger Dr,,0,28515,14144,0,0
3,5,179105,Downtown - Stavanger Dr,,0,28516,14144,0,0
3,5,179104,Downtown - Stavanger Dr,,0,28515,14144,0,0
3,5,179103,Downtown - Stavanger Dr,,0,28516,14144,0,0
3,5,179102,Downtown - Stavanger Dr,,0,28515,14144,0,0
3,5,179101,Downtown - Stavanger Dr,,0,28516,14144,0,0
3,5,179100,Downtown - Stavanger Dr,,0,28515,14143,0,0
3,5,179170,Downtown - Village Mall,,1,28517,14162,0,0
3,5,179164,Downtown - Village Mall,,1,28515,14152,0,0
3,5,179169,Downtown - Village Mall,,1,28516,14165,0,0
3,5,179159,Downtown - Village Mall,,1,28521,14164,0,0
3,5,179163,Downtown - Village Mall,,1,28517,14164,0,0
3,5,179168,Downtown - Village Mall,,1,28515,14165,0,0
3,5,179158,Downtown - Village Mall,,1,29293,14164,0,0
3,5,179162,Downtown - Village Mall,,1,28516,14164,0,0
3,5,179167,Downtown - Village Mall,,1,28517,14165,0,0
3,5,179161,Downtown - Village Mall,,1,28515,14164,0,0
3,5,179166,Downtown - Village Mall,,1,28516,14165,0,0
3,5,179160,Downtown - Village Mall,,1,28517,14164,0,0
3,5,179165,Downtown - Village Mall,,1,28515,14165,0,0
3,5,179134,Downtown - Village Mall,,1,28516,14164,0,0
3,5,179157,Downtown - Village Mall,,1,28517,14165,0,0
3,5,179145,Downtown - Village Mall,,1,28515,14164,0,0
3,5,179155,Downtown - Village Mall,,1,28516,14165,0,0
3,5,179144,Downtown - Village Mall,,1,28517,14164,0,0
3,5,179156,Downtown - Village Mall,,1,28515,14151,0,0
3,5,179143,Downtown - Village Mall,,1,28516,14164,0,0
3,5,179154,Downtown - Village Mall,,1,28517,14165,0,0
3,5,179153,Downtown - Village Mall,,1,28518,14165,0,0
3,5,179142,Downtown - Village Mall,,1,28515,14164,0,0
3,5,179152,Downtown - Village Mall,,1,28516,14165,0,0
3,5,179141,Downtown - Village Mall,,1,28519,14164,0,0
3,5,179140,Downtown - Village Mall,,1,28517,14164,0,0
3,5,179151,Downtown - Village Mall,,1,28518,14165,0,0
3,5,179150,Downtown - Village Mall,,1,28515,14165,0,0
3,5,179139,Downtown - Village Mall,,1,28516,14155,0,0
3,5,179149,Downtown - Village Mall,,1,28517,14157,0,0
3,5,179138,Downtown - Village Mall,,1,28515,14155,0,0
3,5,179148,Downtown - Village Mall,,1,28516,14157,0,0
3,5,179137,Downtown - Village Mall,,1,28515,14154,0,0
3,5,179147,Downtown - Village Mall,,1,28516,14157,0,0
3,5,179136,Downtown - Village Mall,,1,28515,14155,0,0
3,5,179146,Downtown - Village Mall,,1,28516,14158,0,0
3,5,179135,Downtown - Village Mall,,1,28515,14160,0,0
5,5,179269,Pleasantville - Virginia Park,,0,28502,14168,0,0
5,5,179268,Pleasantville - Virginia Park,,0,28502,14168,0,0
